data,ano,mes,trimestre,semestre,uf,regiao,governo,preco_medio_imovel,variacao_preco_anual,tx_ocupacao_%,inadimplencia_aluguel_%,vendas_totais_10k_hab,rotacao_imoveis,perc_vista_%,perc_financiamento_%,perc_mcmv_%,perc_imovel_usado_%,perc_terreno_zero_%,indice_aluguel_yoy_%,qualidade_vida_score,indice_crise,saude_mercado,abandono_violencia_por_10k,abandono_desastre_por_10k,abandono_vontade_por_10k,abandono_total_por_10k,aumento_moradores_por_10k,invasao_terrenos_por_10k,pessoas_alugam_proprio_10k,pessoas_vendem_proprio_10k
2024-10-01,2024,10,4,2,SC,Sul,Lula,509600.0,-3.3383915022761723,96.0,2.8,31.9,32.6,31.5,28.5,9.7,66.2,12.3,7.4,7.37,0.07600000000000001,0.0,39.8,0.0,23.1,62.9,30.7,4.2,0.7,0.7
2024-11-01,2024,11,4,2,SC,Sul,Lula,546600.0,5.176063113334606,95.3,3.0,34.5,35.0,31.7,28.3,8.3,66.6,11.9,9.0,7.59,0.08350000000000002,14.899999999999984,31.8,0.0,23.1,54.900000000000006,30.8,3.2,0.5,0.6
2024-12-01,2024,12,4,2,SC,Sul,Lula,502300.0,-3.9211935730680936,96.8,3.1,35.9,36.5,31.7,28.3,9.5,66.6,12.7,7.7,7.54,0.07800000000000001,20.9,29.9,0.0,23.1,53.0,31.0,2.4,0.6,0.6
2025-01-01,2025,1,1,1,SC,Sul,Lula,522400.0,-0.49523809523809303,94.7,3.9,33.7,34.5,31.4,28.6,10.2,64.8,12.4,8.4,7.56,0.10449999999999997,0.0,37.6,0.0,23.1,60.7,31.2,2.1,0.8,0.6
2025-02-01,2025,2,1,1,SC,Sul,Lula,513600.0,-0.1166861143523934,95.8,3.3,33.6,34.300000000000004,31.4,28.6,9.8,64.5,12.3,7.1,7.48,0.08700000000000002,5.300000000000004,34.7,0.0,23.1,57.800000000000004,31.3,1.4,0.7,0.6
2025-03-01,2025,3,1,1,SC,Sul,Lula,513000.0,-2.4158265170249216,95.3,3.1,32.3,33.199999999999996,36.2,23.8,9.7,63.6,12.5,5.8,7.42,0.08550000000000002,32.750000000000014,25.4,0.0,23.2,48.599999999999994,31.5,1.9,0.9,0.5
2025-04-01,2025,4,2,1,SC,Sul,Lula,534600.0,3.284389489953643,95.6,3.5,35.3,36.0,34.9,25.1,9.4,63.9,13.2,7.6,7.6,0.09200000000000003,0.0,40.6,0.0,23.2,63.8,31.7,3.3,0.7,0.5
2025-05-01,2025,5,2,1,SC,Sul,Lula,528200.0,-2.148944053353097,95.7,3.6,33.6,34.4,31.7,28.3,9.6,64.4,12.5,6.1,7.47,0.09349999999999997,0.0,44.7,0.0,23.2,67.9,31.8,2.2,0.8,0.4
2025-06-01,2025,6,2,1,SC,Sul,Lula,515100.0,2.5686977299880454,95.4,3.9,34.0,34.5,32.2,27.8,10.3,65.5,12.1,7.1,7.32,0.10099999999999996,0.0,37.1,0.0,23.2,60.3,32.0,3.3,0.5,0.5
2025-07-01,2025,7,3,2,SC,Sul,Lula,520300.0,-0.07681966583444888,96.4,3.8,34.7,35.5,32.1,27.9,9.3,62.9,11.0,7.7,7.54,0.09399999999999996,0.0,36.4,0.0,23.2,59.599999999999994,32.2,4.3,0.8,0.7
2025-08-01,2025,8,3,2,SC,Sul,Lula,504400.0,-3.905505810630594,94.9,3.1,33.5,34.1,29.5,30.5,9.6,63.7,12.2,7.8,7.32,0.08749999999999997,0.0,43.5,0.0,23.2,66.7,32.3,4.6,0.6,0.5
2025-09-01,2025,9,3,2,SC,Sul,Lula,529900.0,2.7734678044996075,94.8,3.0,32.6,33.300000000000004,31.1,28.9,10.5,65.3,12.9,6.2,7.51,0.08600000000000002,0.0,48.0,0.0,23.3,71.3,32.5,2.5,0.7,0.5
2025-10-01,2025,10,4,2,SC,Sul,Lula,553800.0,8.673469387755105,96.4,3.2,35.4,35.9,34.6,25.4,9.9,64.3,12.4,8.4,7.45,0.08199999999999996,24.249999999999986,28.3,0.0,23.3,51.6,32.7,3.2,0.5,0.6
2025-11-01,2025,11,4,2,SC,Sul,Lula,543000.0,-0.658616904500553,97.0,3.0,33.4,34.0,30.1,29.9,10.8,64.9,12.1,7.9,7.54,0.07500000000000001,0.0,40.3,0.0,23.3,63.599999999999994,32.8,3.3,0.6,0.5
2025-12-01,2025,12,4,2,SC,Sul,Lula,521700.0,3.862233724865627,96.0,3.2,33.0,33.6,31.7,28.3,9.3,64.4,12.6,7.1,7.52,0.08400000000000002,0.0,48.9,0.0,23.3,72.2,33.0,2.2,0.6,0.6
2015-01-01,2015,1,1,1,SP,Sudeste,Dilma,501800.0,,90.6,6.4,25.2,26.4,23.0,39.0,5.2,76.8,7.4,5.1,6.89,0.17500000000000004,0.0,72.0,0.0,30.0,102.0,0.0,10.1,1.2,1.0
2015-02-01,2015,2,1,1,SP,Sudeste,Dilma,506300.0,,90.3,6.2,22.0,23.5,22.8,39.2,6.3,76.3,8.4,4.4,6.98,0.1725,0.0,70.8,0.0,30.1,100.9,0.0,13.6,1.5,1.0
2015-03-01,2015,3,1,1,SP,Sudeste,Dilma,516200.0,,90.8,6.5,24.3,25.5,24.7,37.3,6.7,77.3,8.0,5.4,7.02,0.17600000000000005,0.0,76.5,0.0,30.1,106.6,0.0,11.9,1.2,1.0
2015-04-01,2015,4,2,1,SP,Sudeste,Dilma,502600.0,,90.9,6.1,24.1,25.200000000000003,21.0,41.0,6.4,75.5,7.6,5.0,6.95,0.16749999999999998,0.0,70.5,0.0,30.1,100.6,0.0,11.3,1.1,1.1
2015-05-01,2015,5,2,1,SP,Sudeste,Dilma,519600.0,,91.0,6.2,22.4,23.599999999999998,24.0,38.0,6.3,77.0,7.7,4.4,6.96,0.16899999999999998,0.0,69.6,0.0,30.1,99.69999999999999,0.0,11.4,1.2,1.0
2015-06-01,2015,6,2,1,SP,Sudeste,Dilma,502100.0,,91.0,6.3,21.8,23.1,23.8,38.2,4.6,77.0,8.2,4.1,7.12,0.17099999999999999,0.0,74.1,0.0,30.1,104.19999999999999,0.0,13.5,1.3,0.8
2015-07-01,2015,7,3,2,SP,Sudeste,Dilma,517200.0,,90.8,7.4,22.0,23.3,20.2,41.8,5.4,76.0,8.9,4.6,6.99,0.19400000000000006,0.0,68.3,0.0,30.2,98.5,0.0,12.8,1.3,1.2
2015-08-01,2015,8,3,2,SP,Sudeste,Dilma,522100.0,,91.8,6.4,23.2,24.4,27.2,34.8,5.4,77.7,8.1,4.6,6.96,0.16900000000000004,0.0,67.6,0.0,30.2,97.8,0.0,12.2,1.2,1.0
2015-09-01,2015,9,3,2,SP,Sudeste,Dilma,528900.0,,90.2,6.3,20.4,21.599999999999998,21.7,40.3,4.9,77.6,8.5,6.6,7.06,0.175,0.0,67.6,0.0,30.2,97.8,0.0,15.0,1.2,0.8
2015-10-01,2015,10,4,2,SP,Sudeste,Dilma,494500.0,,91.1,5.8,25.9,27.099999999999998,23.0,39.0,6.7,76.1,8.0,5.7,7.0,0.16050000000000003,0.0,80.9,0.0,30.2,111.10000000000001,0.0,12.5,1.2,0.9
2015-11-01,2015,11,4,2,SP,Sudeste,Dilma,505600.0,,91.0,6.6,23.9,25.2,24.7,37.3,5.5,75.8,8.1,5.8,7.02,0.177,0.0,71.9,0.0,30.3,102.2,0.0,14.5,1.3,1.0
2015-12-01,2015,12,4,2,SP,Sudeste,Dilma,488400.0,,91.4,6.5,21.4,22.5,23.6,38.4,4.9,76.5,8.0,5.8,6.92,0.173,0.0,61.3,0.0,30.3,91.6,0.0,14.1,1.1,1.0
2016-01-01,2016,1,1,1,SP,Sudeste,Dilma,506500.0,0.9366281387006792,91.6,6.3,22.8,24.0,18.7,43.3,6.7,75.5,8.0,4.8,7.04,0.16800000000000004,0.0,77.2,0.0,30.3,107.5,0.0,13.2,1.2,1.0
2016-02-01,2016,2,1,1,SP,Sudeste,Dilma,520400.0,2.7849101323326186,90.3,6.9,25.0,26.2,20.6,41.4,6.7,77.0,7.7,5.6,7.0,0.1865,0.0,86.0,0.0,30.4,116.4,0.0,12.9,1.2,0.9
2016-03-01,2016,3,1,1,SP,Sudeste,Dilma,499800.0,-3.1770631538163507,91.3,6.9,23.8,24.900000000000002,25.4,36.6,6.6,76.4,8.5,4.9,6.96,0.18150000000000005,0.0,75.0,0.0,30.4,105.4,0.0,12.3,1.1,0.9
2016-04-01,2016,4,2,1,SP,Sudeste,Dilma,516900.0,2.8452049343414165,91.0,7.1,22.9,24.0,24.3,37.7,6.5,75.6,7.7,5.0,6.87,0.18699999999999997,0.0,76.4,0.0,30.4,106.80000000000001,0.0,14.8,1.1,1.0
2016-05-01,2016,5,2,1,SP,Sudeste,Dilma,501400.0,-3.502694380292537,91.0,6.8,22.3,23.5,21.6,40.4,6.0,74.9,7.5,4.5,7.02,0.181,0.0,81.4,0.0,30.4,111.80000000000001,0.0,12.2,1.2,0.8
2016-06-01,2016,6,2,1,SP,Sudeste,Dilma,517900.0,3.1467835092610974,91.3,6.3,24.7,25.8,20.8,41.2,5.3,77.0,8.1,5.8,7.0,0.16950000000000004,0.0,80.7,0.0,30.4,111.1,0.0,13.8,1.1,1.0
2016-07-01,2016,7,3,2,SP,Sudeste,Dilma,520500.0,0.6380510440835208,89.6,7.7,20.6,21.900000000000002,26.7,35.3,6.3,75.1,8.3,5.1,6.99,0.20600000000000004,0.0,55.6,0.0,30.5,86.1,0.0,13.5,1.3,0.9
2016-08-01,2016,8,3,2,SP,Sudeste,Dilma,517000.0,-0.9768243631488205,90.0,7.1,22.6,23.900000000000002,22.9,39.1,5.9,76.3,8.7,5.8,7.02,0.19199999999999998,0.0,85.7,0.0,30.5,116.2,0.0,12.3,1.3,1.0
2016-09-01,2016,9,3,2,SP,Sudeste,Temer,519400.0,-1.7961807525051943,89.5,6.7,21.8,23.0,26.1,35.9,5.8,75.8,7.9,3.9,7.16,0.1865,0.0,92.6,0.0,30.5,123.1,0.0,15.3,1.2,1.0
2016-10-01,2016,10,4,2,SP,Sudeste,Temer,484100.0,-2.1031344792719953,89.3,7.0,22.8,24.0,20.3,41.7,7.6,76.9,8.1,5.9,7.02,0.1935,0.0,87.8,0.0,30.5,118.3,0.0,12.9,1.2,1.0
2016-11-01,2016,11,4,2,SP,Sudeste,Temer,512800.0,1.4240506329114,89.8,6.1,22.5,23.9,22.4,39.6,5.0,76.4,8.1,4.6,7.06,0.173,0.0,76.5,0.0,30.6,107.1,0.0,13.1,1.4,0.9
2016-12-01,2016,12,4,2,SP,Sudeste,Temer,509900.0,4.402129402129407,91.0,6.2,23.2,24.5,24.3,37.7,6.8,76.4,8.1,5.0,7.06,0.16899999999999998,0.0,71.4,0.0,30.6,102.0,0.0,13.2,1.3,0.9
2017-01-01,2017,1,1,1,SP,Sudeste,Temer,517800.0,2.230997038499516,89.5,7.0,21.9,23.099999999999998,22.9,39.1,5.9,78.0,7.3,5.4,7.15,0.1925,0.0,82.8,0.0,30.6,113.4,0.0,15.5,1.2,1.0
2017-02-01,2017,2,1,1,SP,Sudeste,Temer,483600.0,-7.071483474250573,91.6,6.5,25.1,26.3,22.8,39.2,5.0,78.1,8.8,6.0,6.96,0.17200000000000004,0.0,84.5,0.0,30.6,115.1,0.0,13.3,1.2,1.0
2017-03-01,2017,3,1,1,SP,Sudeste,Temer,504900.0,1.0204081632652962,91.3,7.1,23.9,25.099999999999998,20.7,41.3,6.7,75.9,8.0,4.7,7.06,0.18550000000000003,0.0,80.0,0.0,30.7,110.7,0.0,14.0,1.2,0.9
2017-04-01,2017,4,2,1,SP,Sudeste,Temer,514900.0,-0.3869220352099023,89.8,7.3,23.3,24.400000000000002,21.3,40.7,6.1,74.7,7.1,5.2,6.93,0.19699999999999998,0.0,76.7,0.0,30.7,107.4,0.0,14.1,1.1,0.9
2017-05-01,2017,5,2,1,SP,Sudeste,Temer,502900.0,0.29916234543279074,90.9,6.5,21.8,23.0,27.4,34.6,6.5,75.4,7.7,6.3,7.05,0.1755,0.0,79.4,0.0,30.7,110.10000000000001,0.0,14.1,1.2,0.9
2017-06-01,2017,6,2,1,SP,Sudeste,Temer,520800.0,0.5599536590075394,89.7,6.8,24.5,25.7,22.8,39.2,6.2,77.2,7.5,4.5,6.94,0.1875,0.0,85.3,0.0,30.7,116.0,0.0,13.8,1.2,0.8
2017-07-01,2017,7,3,2,SP,Sudeste,Temer,509700.0,-2.074927953890493,89.4,7.0,24.4,25.599999999999998,21.8,40.2,6.4,74.4,7.4,5.6,7.07,0.193,0.0,92.3,0.0,30.8,123.1,0.0,14.1,1.2,0.8
2017-08-01,2017,8,3,2,SP,Sudeste,Temer,497600.0,-3.752417794970986,89.2,7.1,22.1,23.200000000000003,20.8,41.2,6.1,77.0,8.3,5.1,6.97,0.19599999999999998,0.0,62.2,0.0,30.8,93.0,0.0,16.6,1.1,1.0
2017-09-01,2017,9,3,2,SP,Sudeste,Temer,514300.0,-0.9819021948402007,89.6,7.0,24.0,25.1,21.8,40.2,5.3,75.8,7.5,5.8,6.98,0.19200000000000006,0.0,78.2,0.0,30.8,109.0,0.0,15.0,1.1,0.9
2017-10-01,2017,10,4,2,SP,Sudeste,Temer,485500.0,0.2891964470150832,90.3,7.0,23.5,24.6,23.1,38.9,6.5,76.7,9.1,4.8,6.96,0.1885,0.0,79.4,0.0,30.8,110.2,0.0,13.8,1.1,1.1
2017-11-01,2017,11,4,2,SP,Sudeste,Temer,479400.0,-6.513260530421217,90.2,7.0,22.3,23.6,22.8,39.2,6.2,75.8,7.4,5.0,6.78,0.189,0.0,86.1,0.0,30.9,117.0,0.0,12.9,1.3,1.0
2017-12-01,2017,12,4,2,SP,Sudeste,Temer,489400.0,-4.02039615610904,91.2,7.0,20.1,21.200000000000003,26.1,35.9,6.9,75.5,8.3,4.9,7.02,0.184,0.0,82.6,0.0,30.9,113.5,0.0,16.1,1.1,1.0
2018-01-01,2018,1,1,1,SP,Sudeste,Temer,505300.0,-2.4140594824256456,89.6,7.2,22.5,23.8,24.2,37.8,4.8,76.2,8.1,5.1,6.96,0.19600000000000006,0.0,83.3,0.0,30.9,114.19999999999999,0.0,16.0,1.3,0.9
2018-02-01,2018,2,1,1,SP,Sudeste,Temer,492500.0,1.8403639371381342,90.4,7.2,21.5,22.6,22.6,39.4,6.3,76.4,8.3,5.0,6.89,0.192,0.0,85.6,0.0,31.0,116.6,0.0,14.5,1.1,1.1
2018-03-01,2018,3,1,1,SP,Sudeste,Temer,480100.0,-4.911863735393151,90.8,7.2,23.2,24.4,23.3,38.7,6.9,75.5,8.4,5.1,6.79,0.19000000000000006,0.0,70.6,0.0,31.0,101.6,0.0,14.2,1.2,0.9
2018-04-01,2018,4,2,1,SP,Sudeste,Temer,496300.0,-3.612351912992817,90.0,7.0,24.0,25.4,22.2,39.8,7.7,76.4,7.4,5.4,6.75,0.19,0.0,83.0,0.0,31.0,114.0,0.0,14.5,1.4,1.0
2018-05-01,2018,5,2,1,SP,Sudeste,Temer,494900.0,-1.5907735136210022,89.8,7.3,23.8,25.0,23.3,38.7,6.2,75.2,8.4,4.6,6.9,0.19699999999999998,0.0,101.0,0.0,31.0,132.0,0.0,14.3,1.2,1.0
2018-06-01,2018,6,2,1,SP,Sudeste,Temer,507600.0,-2.5345622119815614,91.6,6.6,22.5,23.8,24.4,37.6,5.3,76.3,7.3,4.5,6.93,0.17400000000000004,0.0,88.3,0.0,31.0,119.3,0.0,15.0,1.3,0.9
2018-07-01,2018,7,3,2,SP,Sudeste,Temer,526000.0,3.1979595840690545,90.6,6.9,22.6,23.700000000000003,25.5,36.5,6.3,75.8,7.6,5.1,6.97,0.18500000000000005,0.0,91.4,0.0,31.1,122.5,0.0,13.6,1.1,1.1
2018-08-01,2018,8,3,2,SP,Sudeste,Temer,487900.0,-1.9493569131832755,91.2,6.9,23.9,25.2,22.3,39.7,6.7,76.3,8.8,5.5,7.13,0.182,0.0,86.0,0.0,31.1,117.1,0.0,16.5,1.3,1.0
2018-09-01,2018,9,3,2,SP,Sudeste,Temer,504400.0,-1.9249465292630719,91.0,7.8,21.4,22.599999999999998,21.7,40.3,6.8,73.3,7.9,4.2,6.89,0.20099999999999998,0.0,74.3,0.0,31.1,105.4,0.0,15.1,1.2,0.9
2018-10-01,2018,10,4,2,SP,Sudeste,Temer,522200.0,7.559217301750776,91.2,7.3,21.1,22.3,22.1,39.9,5.8,75.9,8.0,4.9,6.93,0.18999999999999997,0.0,91.6,0.0,31.1,122.69999999999999,0.0,15.2,1.2,0.9
2018-11-01,2018,11,4,2,SP,Sudeste,Temer,511200.0,6.633291614518155,90.2,7.0,22.3,23.5,23.3,38.7,4.1,74.2,8.3,3.6,6.89,0.189,0.0,94.7,0.0,31.2,125.9,0.0,14.8,1.2,1.0
2018-12-01,2018,12,4,2,SP,Sudeste,Temer,494500.0,1.042092357989377,90.7,7.4,23.8,25.0,20.5,41.5,7.8,76.8,8.0,5.1,6.79,0.1945,0.0,95.5,0.0,31.2,126.7,0.0,18.2,1.2,0.8
2019-01-01,2019,1,1,1,SP,Sudeste,Bolsonaro,483000.0,-4.4132198693845215,87.7,5.4,18.1,18.8,31.5,28.5,5.6,68.1,6.8,4.9,7.17,0.1695,0.0,75.6,0.0,31.2,106.8,0.0,12.5,0.7,0.6
2019-02-01,2019,2,1,1,SP,Sudeste,Bolsonaro,481900.0,-2.152284263959392,87.8,5.4,23.3,23.900000000000002,29.5,30.5,5.6,69.3,7.7,5.0,7.0,0.169,0.0,67.0,0.0,31.2,98.2,0.0,10.9,0.6,0.6
2019-03-01,2019,3,1,1,SP,Sudeste,Bolsonaro,475900.0,-0.8748177463028584,86.1,5.6,18.5,19.1,33.0,27.0,4.5,71.6,8.6,4.7,6.83,0.1815,0.0,60.2,0.0,31.3,91.5,0.0,11.1,0.6,0.6
2019-04-01,2019,4,2,1,SP,Sudeste,Bolsonaro,503800.0,1.5111827523675236,86.8,5.5,18.9,19.5,31.7,28.3,5.8,71.4,8.2,4.7,6.98,0.176,0.0,82.3,0.0,31.3,113.6,0.0,11.0,0.6,0.6
2019-05-01,2019,5,2,1,SP,Sudeste,Bolsonaro,478100.0,-3.3946251768033897,86.8,5.0,18.3,18.8,32.4,27.6,4.0,68.9,8.8,4.9,7.05,0.166,0.0,65.4,0.0,31.3,96.7,0.0,13.2,0.5,0.6
2019-06-01,2019,6,2,1,SP,Sudeste,Bolsonaro,506600.0,-0.19700551615444706,86.8,5.3,19.8,20.400000000000002,29.9,30.1,6.1,68.9,7.5,5.0,6.97,0.172,0.0,65.5,0.0,31.3,96.8,0.0,12.8,0.6,0.5
2019-07-01,2019,7,3,2,SP,Sudeste,Bolsonaro,496700.0,-5.570342205323198,86.6,5.5,20.0,20.7,30.5,29.5,5.2,71.4,7.7,4.6,7.1,0.177,0.0,60.2,0.0,31.4,91.6,0.0,10.9,0.7,0.5
2019-08-01,2019,8,3,2,SP,Sudeste,Bolsonaro,496900.0,1.8446402951424412,88.3,5.5,19.6,20.400000000000002,31.2,28.8,5.3,70.1,7.2,4.9,7.04,0.16849999999999998,0.0,94.5,0.0,31.4,125.9,0.0,12.5,0.8,0.6
2019-09-01,2019,9,3,2,SP,Sudeste,Bolsonaro,478500.0,-5.134813639968283,88.3,5.7,21.7,22.4,37.7,22.3,4.6,72.8,7.8,4.8,6.98,0.1725,0.0,68.1,0.0,31.4,99.5,0.0,12.3,0.7,0.4
2019-10-01,2019,10,4,2,SP,Sudeste,Bolsonaro,489300.0,-6.300268096514749,87.0,5.8,19.9,20.7,31.8,28.2,5.2,69.6,8.7,4.6,7.2,0.181,0.0,66.9,0.0,31.4,98.30000000000001,0.0,11.3,0.8,0.4
2019-11-01,2019,11,4,2,SP,Sudeste,Bolsonaro,496800.0,-2.8169014084507005,87.6,5.1,18.8,19.400000000000002,31.0,29.0,4.1,70.9,7.8,5.6,7.07,0.16400000000000003,0.0,74.3,0.0,31.5,105.8,0.0,11.0,0.6,0.5
2019-12-01,2019,12,4,2,SP,Sudeste,Bolsonaro,486200.0,-1.678463094034377,87.2,4.6,22.2,23.0,33.6,26.4,7.0,70.9,8.5,4.7,7.03,0.156,0.0,88.6,0.0,31.5,120.1,0.0,12.4,0.8,0.7
2020-01-01,2020,1,1,1,SP,Sudeste,Bolsonaro,472400.0,-2.194616977225672,86.8,5.1,19.4,20.2,30.7,29.3,5.9,69.7,8.1,6.0,7.04,0.16799999999999998,0.0,74.1,0.0,31.5,105.6,0.0,12.2,0.8,0.5
2020-02-01,2020,2,1,1,SP,Sudeste,Bolsonaro,500400.0,3.8389707408176044,86.8,4.6,20.1,20.8,32.8,27.2,6.3,69.9,8.2,4.6,6.87,0.158,0.0,72.9,0.0,31.6,104.5,0.0,11.0,0.7,0.6
2020-03-01,2020,3,1,1,SP,Sudeste,Bolsonaro,512800.0,7.753729775162843,87.3,5.0,19.1,19.700000000000003,29.7,30.3,5.0,71.1,8.3,5.1,7.09,0.1635,0.0,78.0,0.0,31.6,109.6,0.0,12.1,0.6,0.5
2020-04-01,2020,4,2,1,SP,Sudeste,Bolsonaro,489500.0,-2.8384279475982543,88.7,5.6,18.8,19.3,28.7,31.3,4.0,69.8,7.7,5.1,6.93,0.16849999999999998,0.0,74.5,0.0,31.6,106.1,0.0,12.1,0.5,0.6
2020-05-01,2020,5,2,1,SP,Sudeste,Bolsonaro,515100.0,7.738966743359121,88.5,5.1,20.8,21.6,31.7,28.3,4.0,70.0,8.1,5.8,7.0,0.15949999999999998,0.0,82.1,0.0,31.6,113.69999999999999,0.0,13.6,0.8,0.6
2020-06-01,2020,6,2,1,SP,Sudeste,Bolsonaro,503700.0,-0.5724437425977058,88.3,5.7,22.2,23.0,32.5,27.5,5.5,68.5,7.7,4.9,7.01,0.1725,0.0,71.3,0.0,31.6,102.9,0.0,13.1,0.8,0.5
2020-07-01,2020,7,3,2,SP,Sudeste,Bolsonaro,519200.0,4.529897322327359,88.5,5.1,21.3,22.0,30.0,30.0,6.1,69.3,7.1,5.1,7.03,0.15949999999999998,0.0,69.4,0.0,31.7,101.10000000000001,0.0,12.4,0.7,0.6
2020-08-01,2020,8,3,2,SP,Sudeste,Bolsonaro,492600.0,-0.8653652646407717,87.5,5.8,18.7,19.4,33.1,26.9,5.0,68.8,7.6,5.2,7.08,0.1785,0.0,86.7,0.0,31.7,118.4,0.0,12.4,0.7,0.6
2020-09-01,2020,9,3,2,SP,Sudeste,Bolsonaro,490100.0,2.4242424242424176,87.8,4.4,20.0,20.7,33.1,26.9,5.1,69.6,9.0,4.4,7.02,0.14900000000000002,0.0,61.0,0.0,31.7,92.7,0.0,12.7,0.7,0.5
2020-10-01,2020,10,4,2,SP,Sudeste,Bolsonaro,498100.0,1.7984876353975165,87.9,5.3,19.6,20.200000000000003,37.1,22.9,5.1,69.8,7.6,5.3,7.17,0.16649999999999998,0.0,73.8,0.0,31.8,105.6,0.0,12.6,0.6,0.5
2020-11-01,2020,11,4,2,SP,Sudeste,Bolsonaro,505300.0,1.7109500805152944,86.9,5.0,19.0,19.6,31.1,28.9,5.0,72.2,8.5,5.9,7.0,0.16549999999999995,0.0,81.0,0.0,31.8,112.8,0.0,13.2,0.6,0.5
2020-12-01,2020,12,4,2,SP,Sudeste,Bolsonaro,500000.0,2.8383381324557755,87.0,4.9,20.8,21.3,33.7,26.3,5.8,71.5,7.7,4.6,7.0,0.163,0.0,86.2,0.0,31.8,118.0,0.0,11.1,0.5,0.5
2021-01-01,2021,1,1,1,SP,Sudeste,Bolsonaro,530000.0,12.193056731583397,87.1,5.7,22.3,22.900000000000002,30.7,29.3,5.4,69.7,8.1,8.1,7.02,0.1785,0.0,68.0,0.0,31.8,99.8,0.0,12.4,0.6,0.8
2021-02-01,2021,2,1,1,SP,Sudeste,Bolsonaro,542300.0,8.373301358912876,87.3,5.2,21.3,22.0,33.1,26.9,4.7,70.0,7.3,9.2,7.05,0.1675,0.0,69.9,0.0,31.9,101.80000000000001,0.0,11.7,0.7,0.6
2021-03-01,2021,3,1,1,SP,Sudeste,Bolsonaro,556500.0,8.521840873634945,85.9,5.4,21.6,22.1,34.2,25.8,5.0,70.7,7.6,8.4,7.07,0.17849999999999996,0.0,60.6,0.0,31.9,92.5,0.0,13.5,0.5,0.5
2021-04-01,2021,4,2,1,SP,Sudeste,Bolsonaro,548100.0,11.971399387129722,88.8,5.2,19.5,20.4,31.1,28.9,5.9,68.4,7.4,8.6,6.95,0.16,0.0,73.2,0.0,31.9,105.1,0.0,10.8,0.9,0.4
2021-05-01,2021,5,2,1,SP,Sudeste,Bolsonaro,534500.0,3.7662589788390655,88.3,4.9,20.1,20.900000000000002,30.3,29.7,4.5,68.5,7.7,8.6,7.05,0.1565,0.0,73.2,0.0,31.9,105.1,0.0,12.2,0.8,0.5
2021-06-01,2021,6,2,1,SP,Sudeste,Bolsonaro,525700.0,4.367679174111583,87.3,5.3,20.5,21.4,31.8,28.2,5.5,69.5,7.8,8.4,7.1,0.16949999999999998,0.0,65.2,0.0,31.9,97.1,0.0,12.2,0.9,0.5
2021-07-01,2021,7,3,2,SP,Sudeste,Bolsonaro,524800.0,1.078582434514641,87.3,6.0,21.5,22.2,33.7,26.3,5.5,69.3,7.9,7.5,7.13,0.1835,0.0,47.2,0.0,32.0,79.2,0.0,12.2,0.7,0.3
2021-08-01,2021,8,3,2,SP,Sudeste,Bolsonaro,496100.0,0.7105156313438998,88.1,5.7,20.7,21.4,31.9,28.1,5.4,69.4,8.3,7.7,7.15,0.17350000000000004,0.0,53.9,0.0,32.0,85.9,0.0,12.2,0.7,0.6
2021-09-01,2021,9,3,2,SP,Sudeste,Bolsonaro,532800.0,8.71250765149969,88.0,5.1,19.7,20.4,32.4,27.6,5.2,69.9,8.1,9.4,7.12,0.16199999999999998,0.0,53.9,0.0,32.0,85.9,0.0,12.0,0.7,0.5
2021-10-01,2021,10,4,2,SP,Sudeste,Bolsonaro,519600.0,4.316402328849622,87.3,5.6,18.3,19.0,32.5,27.5,5.1,68.9,7.2,8.5,7.16,0.1755,0.0,64.3,0.0,32.1,96.4,0.0,13.0,0.7,0.6
2021-11-01,2021,11,4,2,SP,Sudeste,Bolsonaro,553500.0,9.538887789432016,88.6,5.5,20.6,21.3,30.7,29.3,4.2,70.0,8.8,6.2,7.18,0.16700000000000004,0.0,61.9,0.0,32.1,94.0,0.0,12.8,0.7,0.7
2021-12-01,2021,12,4,2,SP,Sudeste,Bolsonaro,541000.0,8.200000000000006,88.9,5.4,20.1,20.8,32.5,27.5,6.6,67.9,7.7,8.0,7.16,0.1635,0.0,76.1,0.0,32.1,108.19999999999999,0.0,13.1,0.7,0.5
2022-01-01,2022,1,1,1,SP,Sudeste,Bolsonaro,584100.0,10.207547169811315,86.8,5.3,26.8,27.400000000000002,35.2,24.8,5.3,71.3,7.7,5.0,7.26,0.172,0.0,49.5,0.0,32.1,81.6,0.0,11.2,0.6,0.5
2022-02-01,2022,2,1,1,SP,Sudeste,Bolsonaro,553000.0,1.9730776323068522,87.6,4.7,27.6,28.5,31.2,28.8,6.0,69.6,8.1,5.6,7.08,0.15600000000000006,0.0,70.7,0.0,32.2,102.9,0.0,11.4,0.9,0.6
2022-03-01,2022,3,1,1,SP,Sudeste,Bolsonaro,568600.0,2.174303683737655,88.5,5.6,26.0,26.8,32.6,27.4,4.1,69.0,8.2,5.1,7.26,0.16949999999999998,0.0,64.3,0.0,32.2,96.5,0.0,12.4,0.8,0.7
2022-04-01,2022,4,2,1,SP,Sudeste,Bolsonaro,579800.0,5.783616128443714,87.0,4.6,25.0,25.7,27.7,32.3,6.3,71.2,7.8,4.9,7.14,0.157,0.0,61.4,0.0,32.2,93.6,0.0,11.9,0.7,0.6
